
[Customer] : 'Andrea Crisci'  [Key] : '12680e50-90da-4a61-a1d1-1cfea4e9cacf'
ShopData{name='Andrea Crisci', date='06/12/2023', productName='sugar'}

[Customer] : 'Bobby Saldivar'  [Key] : '844eb235-0404-4c9c-8a7b-cf452dbfd1ba'
ShopData{name='Bobby Saldivar', date='13/11/2023', productName='mayonnaise'}
ShopData{name='Bobby Saldivar', date='12/11/2023', productName='toilet cleaner'}
ShopData{name='Bobby Saldivar', date='20/10/2023', productName='baby cosmetics'}
ShopData{name='Bobby Saldivar', date='06/06/2023', productName='male cosmetics'}
ShopData{name='Bobby Saldivar', date='09/05/2023', productName='spices'}
ShopData{name='Bobby Saldivar', date='04/05/2023', productName='snack products'}
ShopData{name='Bobby Saldivar', date='01/03/2023', productName='coffee'}

[Customer] :  [CUSTOMER DATA NOT FOUND] : 34e260ed-4af5-4d2f-8649-14d5b83bcc4a

[Customer] : 'Sharon Gouin'  [Key] : '247ca8da-fca0-4962-85a9-433b0bfbc94d'
ShopData{name='Sharon Gouin', date='22/11/2023', productName='frozen fish'}
ShopData{name='Sharon Gouin', date='10/11/2023', productName='newspapers'}
ShopData{name='Sharon Gouin', date='28/10/2023', productName='nut snack'}
ShopData{name='Sharon Gouin', date='02/10/2023', productName='ready soups'}
ShopData{name='Sharon Gouin', date='30/09/2023', productName='other vegetables'}
ShopData{name='Sharon Gouin', date='13/09/2023', productName='cake bar'}
ShopData{name='Sharon Gouin', date='18/08/2023', productName='cream cheese '}
ShopData{name='Sharon Gouin', date='09/08/2023', productName='mustard'}
ShopData{name='Sharon Gouin', date='25/07/2023', productName='vinegar'}
ShopData{name='Sharon Gouin', date='08/05/2023', productName='flower (seeds)'}
ShopData{name='Sharon Gouin', date='08/05/2023', productName='whipped/sour cream'}
ShopData{name='Sharon Gouin', date='08/03/2023', productName='flower soil/fertilizer'}
ShopData{name='Sharon Gouin', date='20/01/2023', productName='prosecco'}

[Customer] : 'Troy Heyer'  [Key] : 'e93eee6c-d706-4d83-8735-1a257174d633'
ShopData{name='Troy Heyer', date='05/12/2023', productName='cookware'}
ShopData{name='Troy Heyer', date='14/07/2023', productName='detergent'}
ShopData{name='Troy Heyer', date='26/03/2023', productName='brown bread'}
ShopData{name='Troy Heyer', date='03/03/2023', productName='spices'}

[Customer] : 'Dorothy Higgins'  [Key] : 'a6a4c91c-afb3-4b74-b36b-2e786d6e7137'
ShopData{name='Dorothy Higgins', date='04/12/2023', productName='flower (seeds)'}
ShopData{name='Dorothy Higgins', date='28/10/2023', productName='spread cheese'}
ShopData{name='Dorothy Higgins', date='09/10/2023', productName='frozen potato products'}
ShopData{name='Dorothy Higgins', date='04/08/2023', productName='frozen vegetables'}
ShopData{name='Dorothy Higgins', date='01/08/2023', productName='curd cheese'}
ShopData{name='Dorothy Higgins', date='27/07/2023', productName='softener'}
ShopData{name='Dorothy Higgins', date='07/07/2023', productName='bags'}
ShopData{name='Dorothy Higgins', date='01/05/2023', productName='root vegetables'}
ShopData{name='Dorothy Higgins', date='16/04/2023', productName='decalcifier'}
ShopData{name='Dorothy Higgins', date='14/04/2023', productName='pork'}
ShopData{name='Dorothy Higgins', date='30/01/2023', productName='cake bar'}
ShopData{name='Dorothy Higgins', date='30/12/2022', productName='pasta'}

[Customer] : 'Steven Martin'  [Key] : '9a8d30cc-57f4-484c-bc41-19a07a67fff9'
ShopData{name='Steven Martin', date='24/10/2023', productName='onions'}
ShopData{name='Steven Martin', date='08/10/2023', productName='baby cosmetics'}
ShopData{name='Steven Martin', date='12/09/2023', productName='hair spray'}
ShopData{name='Steven Martin', date='16/07/2023', productName='cake bar'}
ShopData{name='Steven Martin', date='21/05/2023', productName='rum'}
ShopData{name='Steven Martin', date='21/04/2023', productName='chocolate marshmallow'}

[Customer] : 'Charles Dukich'  [Key] : '68afebc1-19e7-4ed4-8ded-e3fa169ac1a9'
ShopData{name='Charles Dukich', date='09/11/2023', productName='organic products'}
ShopData{name='Charles Dukich', date='02/11/2023', productName='rubbing alcohol'}
ShopData{name='Charles Dukich', date='09/10/2023', productName='pet care'}
ShopData{name='Charles Dukich', date='13/09/2023', productName='oil'}
ShopData{name='Charles Dukich', date='25/07/2023', productName='seasonal products'}
ShopData{name='Charles Dukich', date='07/07/2023', productName='whole milk'}
ShopData{name='Charles Dukich', date='09/04/2023', productName='make up remover'}
ShopData{name='Charles Dukich', date='27/03/2023', productName='waffles'}
ShopData{name='Charles Dukich', date='27/03/2023', productName='specialty bar'}
ShopData{name='Charles Dukich', date='02/03/2023', productName='decalcifier'}
ShopData{name='Charles Dukich', date='08/02/2023', productName='cleaner'}
ShopData{name='Charles Dukich', date='05/01/2023', productName='curd'}

[Customer] : 'Coral Mehr'  [Key] : '8f9feac6-a081-4fae-90d5-87684bbfd354'
ShopData{name='Coral Mehr', date='29/09/2023', productName='specialty vegetables'}
ShopData{name='Coral Mehr', date='11/09/2023', productName='spread cheese'}
ShopData{name='Coral Mehr', date='23/08/2023', productName='bathroom cleaner'}
ShopData{name='Coral Mehr', date='11/08/2023', productName='pot plants'}
ShopData{name='Coral Mehr', date='23/05/2023', productName='semi-finished bread'}
ShopData{name='Coral Mehr', date='08/04/2023', productName='candy'}
ShopData{name='Coral Mehr', date='21/03/2023', productName='canned fruit'}
ShopData{name='Coral Mehr', date='01/03/2023', productName='toilet cleaner'}
ShopData{name='Coral Mehr', date='18/01/2023', productName='frozen fish'}
ShopData{name='Coral Mehr', date='10/01/2023', productName='Instant food products'}
ShopData{name='Coral Mehr', date='03/01/2023', productName='chocolate marshmallow'}

[Customer] : 'Sharon Mobley'  [Key] : '796848f1-2df9-40a1-9d31-50ced85afe98'
ShopData{name='Sharon Mobley', date='06/12/2023', productName='brandy'}
ShopData{name='Sharon Mobley', date='03/12/2023', productName='margarine'}
ShopData{name='Sharon Mobley', date='01/12/2023', productName='tea'}
ShopData{name='Sharon Mobley', date='28/11/2023', productName='curd cheese'}
ShopData{name='Sharon Mobley', date='26/11/2023', productName='ready soups'}
ShopData{name='Sharon Mobley', date='17/11/2023', productName='newspapers'}
ShopData{name='Sharon Mobley', date='17/11/2023', productName='UHT-milk'}
ShopData{name='Sharon Mobley', date='27/08/2023', productName='zwieback'}
ShopData{name='Sharon Mobley', date='01/08/2023', productName='UHT-milk'}
ShopData{name='Sharon Mobley', date='29/07/2023', productName='baby cosmetics'}
ShopData{name='Sharon Mobley', date='23/07/2023', productName='cream cheese '}
ShopData{name='Sharon Mobley', date='16/07/2023', productName='sausage'}
ShopData{name='Sharon Mobley', date='21/06/2023', productName='spices'}
ShopData{name='Sharon Mobley', date='15/06/2023', productName='cooking chocolate'}
ShopData{name='Sharon Mobley', date='14/06/2023', productName='potato products'}
ShopData{name='Sharon Mobley', date='10/05/2023', productName='cookware'}
ShopData{name='Sharon Mobley', date='01/05/2023', productName='roll products '}
ShopData{name='Sharon Mobley', date='21/04/2023', productName='pickled vegetables'}
ShopData{name='Sharon Mobley', date='18/01/2023', productName='flour'}

[Customer] : 'Jean Degasparre'  [Key] : '05bb6ede-e007-48bb-8e33-c242a2fa9af3'
ShopData{name='Jean Degasparre', date='17/11/2023', productName='turkey'}
ShopData{name='Jean Degasparre', date='21/10/2023', productName='frozen fish'}
ShopData{name='Jean Degasparre', date='16/09/2023', productName='packaged fruit/vegetables'}
ShopData{name='Jean Degasparre', date='17/08/2023', productName='house keeping products'}
ShopData{name='Jean Degasparre', date='24/07/2023', productName='pip fruit'}
ShopData{name='Jean Degasparre', date='23/07/2023', productName='beverages'}
ShopData{name='Jean Degasparre', date='20/07/2023', productName='waffles'}
ShopData{name='Jean Degasparre', date='13/06/2023', productName='honey'}
ShopData{name='Jean Degasparre', date='17/05/2023', productName='napkins'}
ShopData{name='Jean Degasparre', date='26/04/2023', productName='fish'}
ShopData{name='Jean Degasparre', date='11/04/2023', productName='specialty cheese'}
ShopData{name='Jean Degasparre', date='04/04/2023', productName='frozen dessert'}

[Customer] : 'Kyle Stephens'  [Key] : '904a0ee3-03f0-487c-a9cf-1eb165c516fc'
ShopData{name='Kyle Stephens', date='23/11/2023', productName='processed cheese'}
ShopData{name='Kyle Stephens', date='17/11/2023', productName='cereals'}
ShopData{name='Kyle Stephens', date='16/11/2023', productName='pot plants'}
ShopData{name='Kyle Stephens', date='02/09/2023', productName='chocolate'}
ShopData{name='Kyle Stephens', date='11/07/2023', productName='grapes'}
ShopData{name='Kyle Stephens', date='05/07/2023', productName='pasta'}
ShopData{name='Kyle Stephens', date='08/06/2023', productName='artif. sweetener'}
ShopData{name='Kyle Stephens', date='26/05/2023', productName='roll products '}
ShopData{name='Kyle Stephens', date='12/05/2023', productName='hair spray'}
ShopData{name='Kyle Stephens', date='23/04/2023', productName='waffles'}
ShopData{name='Kyle Stephens', date='15/04/2023', productName='sweet spreads'}
ShopData{name='Kyle Stephens', date='08/04/2023', productName='sweet spreads'}
ShopData{name='Kyle Stephens', date='02/04/2023', productName='brandy'}
ShopData{name='Kyle Stephens', date='27/03/2023', productName='curd'}

[Customer] :  [CUSTOMER DATA NOT FOUND] : 703ed046-4768-4c93-a679-d3d2b817580f

[Customer] : 'Marion Shepherd'  [Key] : '1f54ef31-6565-4c9a-9f4a-8c447265f653'
ShopData{name='Marion Shepherd', date='17/11/2023', productName='frozen potato products'}
ShopData{name='Marion Shepherd', date='01/11/2023', productName='sugar'}
ShopData{name='Marion Shepherd', date='28/08/2023', productName='jam'}
ShopData{name='Marion Shepherd', date='21/08/2023', productName='specialty cheese'}
ShopData{name='Marion Shepherd', date='17/08/2023', productName='UHT-milk'}
ShopData{name='Marion Shepherd', date='29/06/2023', productName='cat food'}
ShopData{name='Marion Shepherd', date='10/06/2023', productName='candy'}
ShopData{name='Marion Shepherd', date='05/06/2023', productName='jam'}
ShopData{name='Marion Shepherd', date='21/02/2023', productName='dishes'}
ShopData{name='Marion Shepherd', date='13/02/2023', productName='sugar'}
ShopData{name='Marion Shepherd', date='02/01/2023', productName='canned beer'}

[Customer] : 'Earl Brown'  [Key] : '287f0146-9c31-41e6-9e75-e7046e00b9f1'
ShopData{name='Earl Brown', date='25/11/2023', productName='ice cream'}
ShopData{name='Earl Brown', date='17/09/2023', productName='ham'}
ShopData{name='Earl Brown', date='07/09/2023', productName='dishes'}
ShopData{name='Earl Brown', date='12/08/2023', productName='preservation products'}
ShopData{name='Earl Brown', date='17/07/2023', productName='packaged fruit/vegetables'}
ShopData{name='Earl Brown', date='25/06/2023', productName='roll products '}
ShopData{name='Earl Brown', date='20/02/2023', productName='onions'}
ShopData{name='Earl Brown', date='12/02/2023', productName='popcorn'}

[Customer] : 'Veronica Williamson'  [Key] : '886dcbdd-d700-41b0-b6c0-80bba4432c36'
ShopData{name='Veronica Williamson', date='21/10/2023', productName='salt'}
ShopData{name='Veronica Williamson', date='27/09/2023', productName='frozen potato products'}
ShopData{name='Veronica Williamson', date='26/08/2023', productName='turkey'}
ShopData{name='Veronica Williamson', date='22/07/2023', productName='coffee'}
ShopData{name='Veronica Williamson', date='06/07/2023', productName='liqueur'}
ShopData{name='Veronica Williamson', date='15/06/2023', productName='dental care'}
ShopData{name='Veronica Williamson', date='01/06/2023', productName='pasta'}
ShopData{name='Veronica Williamson', date='26/04/2023', productName='brandy'}
ShopData{name='Veronica Williamson', date='23/03/2023', productName='specialty cheese'}
ShopData{name='Veronica Williamson', date='08/03/2023', productName='dishes'}
ShopData{name='Veronica Williamson', date='26/02/2023', productName='napkins'}
ShopData{name='Veronica Williamson', date='14/01/2023', productName='pudding powder'}
ShopData{name='Veronica Williamson', date='10/01/2023', productName='pot plants'}

[Customer] : 'Evelyn Finch'  [Key] : 'fa790a92-8113-42ed-b496-1ac704f0f4dd'
ShopData{name='Evelyn Finch', date='05/12/2023', productName='artif. sweetener'}
ShopData{name='Evelyn Finch', date='01/12/2023', productName='liquor'}
ShopData{name='Evelyn Finch', date='11/06/2023', productName='soda'}
ShopData{name='Evelyn Finch', date='11/05/2023', productName='whisky'}
ShopData{name='Evelyn Finch', date='19/03/2023', productName='mustard'}
ShopData{name='Evelyn Finch', date='16/03/2023', productName='soft cheese'}
ShopData{name='Evelyn Finch', date='24/01/2023', productName='beverages'}
ShopData{name='Evelyn Finch', date='17/01/2023', productName='flower soil/fertilizer'}
ShopData{name='Evelyn Finch', date='07/01/2023', productName='tidbits'}
ShopData{name='Evelyn Finch', date='04/01/2023', productName='white wine'}

[Customer] : 'Robin Jackson'  [Key] : '449fbc11-424f-40ad-8c9b-f47591c07ece'
ShopData{name='Robin Jackson', date='03/12/2023', productName='white bread'}
ShopData{name='Robin Jackson', date='27/11/2023', productName='liqueur'}
ShopData{name='Robin Jackson', date='21/11/2023', productName='light bulbs'}
ShopData{name='Robin Jackson', date='20/11/2023', productName='white bread'}
ShopData{name='Robin Jackson', date='29/09/2023', productName='semi-finished bread'}
ShopData{name='Robin Jackson', date='21/09/2023', productName='newspapers'}
ShopData{name='Robin Jackson', date='19/09/2023', productName='turkey'}
ShopData{name='Robin Jackson', date='19/08/2023', productName='misc. beverages'}
ShopData{name='Robin Jackson', date='16/07/2023', productName='baking powder'}
ShopData{name='Robin Jackson', date='01/07/2023', productName='frankfurter'}
ShopData{name='Robin Jackson', date='15/04/2023', productName='ham'}
ShopData{name='Robin Jackson', date='28/03/2023', productName='make up remover'}
ShopData{name='Robin Jackson', date='18/03/2023', productName='specialty chocolate'}
ShopData{name='Robin Jackson', date='14/02/2023', productName='cereals'}

[Customer] :  [CUSTOMER DATA NOT FOUND] : 2d0c19eb-c74a-47c9-a2a2-f2e88786eb41

[Customer] : 'Audrey Freuden'  [Key] : '298e1fec-09a4-43c4-b0f0-895ad97b09e9'
ShopData{name='Audrey Freuden', date='27/10/2023', productName='flower (seeds)'}
ShopData{name='Audrey Freuden', date='15/09/2023', productName='skin care'}
ShopData{name='Audrey Freuden', date='02/07/2023', productName='pickled vegetables'}
ShopData{name='Audrey Freuden', date='11/06/2023', productName='ham'}
ShopData{name='Audrey Freuden', date='04/06/2023', productName='kitchen towels'}
ShopData{name='Audrey Freuden', date='28/05/2023', productName='canned fruit'}
ShopData{name='Audrey Freuden', date='16/04/2023', productName='jam'}
ShopData{name='Audrey Freuden', date='04/03/2023', productName='hard cheese'}
ShopData{name='Audrey Freuden', date='26/02/2023', productName='cake bar'}
ShopData{name='Audrey Freuden', date='07/02/2023', productName='cake bar'}
ShopData{name='Audrey Freuden', date='28/01/2023', productName='sugar'}
ShopData{name='Audrey Freuden', date='12/01/2023', productName='liqueur'}
ShopData{name='Audrey Freuden', date='28/12/2022', productName='prosecco'}
ShopData{name='Audrey Freuden', date='28/12/2022', productName='waffles'}

[Customer] : 'John Long'  [Key] : '6516f9dc-2137-4c7a-93d4-2404e46fc233'
ShopData{name='John Long', date='22/10/2023', productName='tidbits'}
ShopData{name='John Long', date='15/08/2023', productName='soda'}
ShopData{name='John Long', date='13/05/2023', productName='cake bar'}
ShopData{name='John Long', date='21/04/2023', productName='coffee'}
ShopData{name='John Long', date='10/03/2023', productName='frozen vegetables'}
ShopData{name='John Long', date='03/03/2023', productName='nut snack'}
ShopData{name='John Long', date='22/02/2023', productName='chocolate marshmallow'}
ShopData{name='John Long', date='21/02/2023', productName='hard cheese'}
ShopData{name='John Long', date='01/02/2023', productName='bathroom cleaner'}

[Customer] : 'Harold Alderson'  [Key] : '5a6e1467-a89f-4f59-beb6-ad00ed6712c7'
ShopData{name='Harold Alderson', date='06/09/2023', productName='chewing gum'}
ShopData{name='Harold Alderson', date='11/08/2023', productName='hair spray'}
ShopData{name='Harold Alderson', date='16/06/2023', productName='rubbing alcohol'}
ShopData{name='Harold Alderson', date='16/06/2023', productName='bottled water'}
ShopData{name='Harold Alderson', date='17/05/2023', productName='turkey'}
ShopData{name='Harold Alderson', date='10/05/2023', productName='domestic eggs'}
ShopData{name='Harold Alderson', date='24/02/2023', productName='semi-finished bread'}
ShopData{name='Harold Alderson', date='16/12/2022', productName='cream cheese '}
ShopData{name='Harold Alderson', date='14/12/2022', productName='dental care'}

[Customer] : 'Joseph Ward'  [Key] : '4737d60c-655b-4a12-86e0-9d48735066a7'
ShopData{name='Joseph Ward', date='15/11/2023', productName='rum'}
ShopData{name='Joseph Ward', date='17/06/2023', productName='soups'}
ShopData{name='Joseph Ward', date='21/03/2023', productName='jam'}
ShopData{name='Joseph Ward', date='30/12/2022', productName='fruit/vegetable juice'}

[Customer] : 'Alexander Malave'  [Key] : 'f6f34313-c264-4ef9-a0b4-a5ca24c8aa80'
ShopData{name='Alexander Malave', date='24/08/2023', productName='skin care'}
ShopData{name='Alexander Malave', date='11/07/2023', productName='organic products'}
ShopData{name='Alexander Malave', date='14/06/2023', productName='instant coffee'}
ShopData{name='Alexander Malave', date='19/05/2023', productName='organic sausage'}
ShopData{name='Alexander Malave', date='15/05/2023', productName='long life bakery product'}
ShopData{name='Alexander Malave', date='16/03/2023', productName='Instant food products'}
ShopData{name='Alexander Malave', date='06/03/2023', productName='prosecco'}
ShopData{name='Alexander Malave', date='01/03/2023', productName='coffee'}
ShopData{name='Alexander Malave', date='12/02/2023', productName='hard cheese'}
ShopData{name='Alexander Malave', date='15/01/2023', productName='rubbing alcohol'}
ShopData{name='Alexander Malave', date='15/01/2023', productName='pastry'}

[Customer] : 'Robert Davis'  [Key] : '0ed95965-1b6b-4e9b-ba27-da4cffcf703f'
ShopData{name='Robert Davis', date='28/11/2023', productName='chicken'}
ShopData{name='Robert Davis', date='22/09/2023', productName='pork'}
ShopData{name='Robert Davis', date='21/09/2023', productName='cleaner'}
ShopData{name='Robert Davis', date='16/09/2023', productName='red/blush wine'}
ShopData{name='Robert Davis', date='08/09/2023', productName='fish'}
ShopData{name='Robert Davis', date='01/07/2023', productName='bottled water'}
ShopData{name='Robert Davis', date='07/06/2023', productName='make up remover'}
ShopData{name='Robert Davis', date='01/05/2023', productName='frozen chicken'}
ShopData{name='Robert Davis', date='15/04/2023', productName='brandy'}
ShopData{name='Robert Davis', date='19/03/2023', productName='potato products'}
ShopData{name='Robert Davis', date='23/02/2023', productName='soups'}
ShopData{name='Robert Davis', date='02/02/2023', productName='cake bar'}

[Customer] : 'Thelma Popham'  [Key] : 'ae1a4a73-5bca-4a07-9286-e56ae1e6e3ee'
ShopData{name='Thelma Popham', date='05/09/2023', productName='brandy'}
ShopData{name='Thelma Popham', date='29/07/2023', productName='processed cheese'}
ShopData{name='Thelma Popham', date='13/07/2023', productName='flower soil/fertilizer'}
ShopData{name='Thelma Popham', date='15/06/2023', productName='berries'}
ShopData{name='Thelma Popham', date='01/06/2023', productName='roll products '}
ShopData{name='Thelma Popham', date='30/05/2023', productName='soap'}
ShopData{name='Thelma Popham', date='04/03/2023', productName='canned beer'}
ShopData{name='Thelma Popham', date='24/02/2023', productName='flower soil/fertilizer'}
ShopData{name='Thelma Popham', date='23/01/2023', productName='rubbing alcohol'}

[Customer] : 'Anna Cloutier'  [Key] : 'b49809cf-ef7e-4bac-bc91-9ed1eb2b39f0'
ShopData{name='Anna Cloutier', date='05/12/2023', productName='skin care'}
ShopData{name='Anna Cloutier', date='01/12/2023', productName='jam'}
ShopData{name='Anna Cloutier', date='29/11/2023', productName='cream cheese '}
ShopData{name='Anna Cloutier', date='09/09/2023', productName='hair spray'}
ShopData{name='Anna Cloutier', date='08/08/2023', productName='nut snack'}
ShopData{name='Anna Cloutier', date='18/07/2023', productName='decalcifier'}
ShopData{name='Anna Cloutier', date='01/05/2023', productName='butter'}
ShopData{name='Anna Cloutier', date='25/03/2023', productName='ham'}
ShopData{name='Anna Cloutier', date='27/01/2023', productName='nuts/prunes'}

[Customer] :  [CUSTOMER DATA NOT FOUND] : 38ea9212-b00d-4192-80ef-9e2248f37983

[Customer] : 'Stephen Young'  [Key] : 'a52833ce-fe19-494c-adf4-a270c420ede6'
ShopData{name='Stephen Young', date='03/12/2023', productName='candy'}
ShopData{name='Stephen Young', date='15/10/2023', productName='hair spray'}
ShopData{name='Stephen Young', date='06/10/2023', productName='hair spray'}
ShopData{name='Stephen Young', date='02/10/2023', productName='fruit/vegetable juice'}
ShopData{name='Stephen Young', date='26/08/2023', productName='pastry'}
ShopData{name='Stephen Young', date='12/05/2023', productName='ham'}
ShopData{name='Stephen Young', date='10/05/2023', productName='baby cosmetics'}
ShopData{name='Stephen Young', date='01/05/2023', productName='liquor'}
ShopData{name='Stephen Young', date='21/02/2023', productName='frozen dessert'}

[Customer] : 'Jeff Dromgoole'  [Key] : '20a3b966-0420-4518-a143-e7da83d0ce9d'
ShopData{name='Jeff Dromgoole', date='01/11/2023', productName='canned beer'}
ShopData{name='Jeff Dromgoole', date='13/10/2023', productName='organic products'}
ShopData{name='Jeff Dromgoole', date='01/08/2023', productName='female sanitary products'}
ShopData{name='Jeff Dromgoole', date='23/07/2023', productName='soap'}
ShopData{name='Jeff Dromgoole', date='28/06/2023', productName='citrus fruit'}
ShopData{name='Jeff Dromgoole', date='08/06/2023', productName='finished products'}
ShopData{name='Jeff Dromgoole', date='05/06/2023', productName='ready soups'}
ShopData{name='Jeff Dromgoole', date='02/06/2023', productName='soap'}
ShopData{name='Jeff Dromgoole', date='17/04/2023', productName='fish'}
ShopData{name='Jeff Dromgoole', date='18/03/2023', productName='photo/film'}
ShopData{name='Jeff Dromgoole', date='09/03/2023', productName='baby cosmetics'}

[Customer] : 'Arthur Willis'  [Key] : 'fc0d6d5e-84d9-4f08-bbb7-9c687202a6e6'
ShopData{name='Arthur Willis', date='27/11/2023', productName='kitchen utensil'}
ShopData{name='Arthur Willis', date='18/11/2023', productName='pork'}
ShopData{name='Arthur Willis', date='07/11/2023', productName='coffee'}
ShopData{name='Arthur Willis', date='03/11/2023', productName='sauces'}
ShopData{name='Arthur Willis', date='30/10/2023', productName='cream cheese '}
ShopData{name='Arthur Willis', date='16/10/2023', productName='hamburger meat'}
ShopData{name='Arthur Willis', date='23/09/2023', productName='frankfurter'}
ShopData{name='Arthur Willis', date='01/07/2023', productName='specialty vegetables'}
ShopData{name='Arthur Willis', date='17/05/2023', productName='flower (seeds)'}
ShopData{name='Arthur Willis', date='21/04/2023', productName='sparkling wine'}
ShopData{name='Arthur Willis', date='20/04/2023', productName='pot plants'}
ShopData{name='Arthur Willis', date='22/03/2023', productName='bottled water'}
ShopData{name='Arthur Willis', date='05/01/2023', productName='dog food'}

[Customer] : 'Anna Whitehurst'  [Key] : 'c000008c-32d3-4551-b753-2fe29f0d1fa6'
ShopData{name='Anna Whitehurst', date='02/10/2023', productName='popcorn'}
ShopData{name='Anna Whitehurst', date='24/09/2023', productName='canned fish'}
ShopData{name='Anna Whitehurst', date='16/09/2023', productName='rubbing alcohol'}
ShopData{name='Anna Whitehurst', date='16/09/2023', productName='sliced cheese'}
ShopData{name='Anna Whitehurst', date='26/06/2023', productName='dental care'}
ShopData{name='Anna Whitehurst', date='22/06/2023', productName='chewing gum'}
ShopData{name='Anna Whitehurst', date='14/06/2023', productName='yogurt'}
ShopData{name='Anna Whitehurst', date='09/04/2023', productName='pastry'}
ShopData{name='Anna Whitehurst', date='16/03/2023', productName='ketchup'}
ShopData{name='Anna Whitehurst', date='03/03/2023', productName='whisky'}
ShopData{name='Anna Whitehurst', date='20/02/2023', productName='condensed milk'}
ShopData{name='Anna Whitehurst', date='07/02/2023', productName='chewing gum'}
ShopData{name='Anna Whitehurst', date='31/01/2023', productName='photo/film'}

[Customer] : 'Anthony Ricci'  [Key] : '7e2d3833-9aa6-45b9-b70d-69ac59c1b381'
ShopData{name='Anthony Ricci', date='27/11/2023', productName='citrus fruit'}
ShopData{name='Anthony Ricci', date='01/07/2023', productName='specialty vegetables'}
ShopData{name='Anthony Ricci', date='27/05/2023', productName='pork'}
ShopData{name='Anthony Ricci', date='11/05/2023', productName='bags'}
ShopData{name='Anthony Ricci', date='24/04/2023', productName='sauces'}

[Customer] : 'Richard Carnes'  [Key] : '1c15b5b4-5f6e-406d-a871-d1acfd8f46c3'
ShopData{name='Richard Carnes', date='17/10/2023', productName='red/blush wine'}
ShopData{name='Richard Carnes', date='05/09/2023', productName='finished products'}
ShopData{name='Richard Carnes', date='11/08/2023', productName='pasta'}
ShopData{name='Richard Carnes', date='03/08/2023', productName='liquor (appetizer)'}
ShopData{name='Richard Carnes', date='06/07/2023', productName='meat spreads'}
ShopData{name='Richard Carnes', date='26/05/2023', productName='ice cream'}
ShopData{name='Richard Carnes', date='17/05/2023', productName='other vegetables'}

[Customer] : 'Denise Cohen'  [Key] : '47284031-2725-4b02-abc0-79ed4afdbadd'
ShopData{name='Denise Cohen', date='29/08/2023', productName='hair spray'}
ShopData{name='Denise Cohen', date='03/08/2023', productName='candy'}
ShopData{name='Denise Cohen', date='09/06/2023', productName='canned fruit'}
ShopData{name='Denise Cohen', date='15/02/2023', productName='jam'}
ShopData{name='Denise Cohen', date='16/01/2023', productName='cleaner'}
ShopData{name='Denise Cohen', date='23/12/2022', productName='oil'}

[Customer] : 'Elaine Terman'  [Key] : '064dbbca-1ed5-418e-91e4-f3e4c9d27528'
ShopData{name='Elaine Terman', date='29/11/2023', productName='liqueur'}
ShopData{name='Elaine Terman', date='19/11/2023', productName='semi-finished bread'}
ShopData{name='Elaine Terman', date='01/11/2023', productName='sausage'}
ShopData{name='Elaine Terman', date='20/07/2023', productName='pudding powder'}
ShopData{name='Elaine Terman', date='13/05/2023', productName='margarine'}
ShopData{name='Elaine Terman', date='10/04/2023', productName='specialty chocolate'}
ShopData{name='Elaine Terman', date='05/04/2023', productName='coffee'}
ShopData{name='Elaine Terman', date='08/03/2023', productName='bags'}
ShopData{name='Elaine Terman', date='21/02/2023', productName='female sanitary products'}
ShopData{name='Elaine Terman', date='05/02/2023', productName='waffles'}

[Customer] : 'Ashley Gonzalez'  [Key] : '514d050e-0705-424f-b2c9-717a8935da35'
ShopData{name='Ashley Gonzalez', date='24/11/2023', productName='Instant food products'}
ShopData{name='Ashley Gonzalez', date='30/10/2023', productName='canned vegetables'}
ShopData{name='Ashley Gonzalez', date='22/09/2023', productName='potato products'}
ShopData{name='Ashley Gonzalez', date='31/08/2023', productName='sauces'}
ShopData{name='Ashley Gonzalez', date='17/08/2023', productName='oil'}
ShopData{name='Ashley Gonzalez', date='30/05/2023', productName='whole milk'}
ShopData{name='Ashley Gonzalez', date='29/05/2023', productName='cocoa drinks'}
ShopData{name='Ashley Gonzalez', date='04/03/2023', productName='frozen meals'}

[Customer] : 'Hillary Gainey'  [Key] : '5ff5821f-f208-4966-beb0-bd7e26454079'
ShopData{name='Hillary Gainey', date='05/12/2023', productName='Instant food products'}
ShopData{name='Hillary Gainey', date='17/10/2023', productName='ketchup'}
ShopData{name='Hillary Gainey', date='13/09/2023', productName='tidbits'}
ShopData{name='Hillary Gainey', date='12/09/2023', productName='zwieback'}
ShopData{name='Hillary Gainey', date='26/08/2023', productName='cleaner'}
ShopData{name='Hillary Gainey', date='23/08/2023', productName='curd'}
ShopData{name='Hillary Gainey', date='06/08/2023', productName='organic products'}
ShopData{name='Hillary Gainey', date='27/07/2023', productName='pip fruit'}
ShopData{name='Hillary Gainey', date='20/06/2023', productName='chocolate'}
ShopData{name='Hillary Gainey', date='20/05/2023', productName='root vegetables'}
ShopData{name='Hillary Gainey', date='15/05/2023', productName='curd cheese'}
ShopData{name='Hillary Gainey', date='18/04/2023', productName='butter'}
ShopData{name='Hillary Gainey', date='15/03/2023', productName='liquor (appetizer)'}
ShopData{name='Hillary Gainey', date='17/02/2023', productName='curd cheese'}
ShopData{name='Hillary Gainey', date='02/02/2023', productName='soap'}

[Customer] : 'Arminda Radford'  [Key] : '8da667b1-075d-4810-b3b3-c216079c8131'
